 x	DSM	TSM	
0.3458	0.997559	0.00244109	
0.3459	0.997557	0.00244333	
0.346	0.997554	0.00244557	
0.3461	0.997552	0.00244781	
0.3462	0.99755	0.00245006	
0.3463	0.997548	0.0024523	
0.3464	0.997545	0.00245455	
0.3465	0.997543	0.0024568	
0.3466	0.997541	0.00245906	
0.3467	0.997539	0.00246131	
0.3468	0.997536	0.00246357	
0.3469	0.997534	0.00246583	
0.347	0.997532	0.00246809	
0.3471	0.99753	0.00247036	
0.3472	0.997527	0.00247262	
0.3473	0.997525	0.00247489	
0.3474	0.997523	0.00247716	
0.3475	0.997521	0.00247943	
0.3476	0.997518	0.00248171	
0.3477	0.997516	0.00248398	
0.3478	0.997514	0.00248626	
0.3479	0.997511	0.00248854	
0.348	0.997509	0.00249083	
0.3481	0.997507	0.00249311	
0.3482	0.997505	0.0024954	
0.3483	0.997502	0.00249769	
0.3484	0.9975	0.00249998	
0.3485	0.997498	0.00250227	
0.3486	0.997495	0.00250457	
0.3487	0.997493	0.00250686	
0.3488	0.997491	0.00250916	
0.3489	0.997489	0.00251146	
0.349	0.997486	0.00251377	
0.3491	0.997484	0.00251607	
0.3492	0.997482	0.00251838	
0.3493	0.997479	0.00252069	
0.3494	0.997477	0.002523	
0.3495	0.997475	0.00252532	
0.3496	0.997472	0.00252763	
0.3497	0.99747	0.00252995	
0.3498	0.997468	0.00253227	
0.3499	0.997465	0.00253459	
0.35	0.997463	0.00253692	
0.3501	0.997461	0.00253925	
0.3502	0.997458	0.00254158	
0.3503	0.997456	0.00254391	
0.3504	0.997454	0.00254624	
0.3505	0.997451	0.00254857	
0.3506	0.997449	0.00255091	
0.3507	0.997447	0.00255325	
0.3508	0.997444	0.00255559	
0.3509	0.997442	0.00255794	
0.351	0.99744	0.00256028	
0.3511	0.997437	0.00256263	
0.3512	0.997435	0.00256498	
0.3513	0.997433	0.00256734	
0.3514	0.99743	0.00256969	
0.3515	0.997428	0.00257205	
0.3516	0.997426	0.00257441	
0.3517	0.997423	0.00257677	
0.3518	0.997421	0.00257913	
0.3519	0.997419	0.0025815	
0.352	0.997416	0.00258386	
0.3521	0.997414	0.00258623	
0.3522	0.997411	0.00258861	
0.3523	0.997409	0.00259098	
0.3524	0.997407	0.00259336	
0.3525	0.997404	0.00259573	
0.3526	0.997402	0.00259811	
0.3527	0.9974	0.0026005	
0.3528	0.997397	0.00260288	
0.3529	0.997395	0.00260527	
0.353	0.997392	0.00260766	
0.3531	0.99739	0.00261005	
0.3532	0.997388	0.00261244	
0.3533	0.997385	0.00261484	
0.3534	0.997383	0.00261724	
0.3535	0.99738	0.00261964	
0.3536	0.997378	0.00262204	
0.3537	0.997376	0.00262445	
0.3538	0.997373	0.00262685	
0.3539	0.997371	0.00262926	
0.354	0.997368	0.00263167	
0.3541	0.997366	0.00263409	
0.3542	0.997363	0.0026365	
0.3543	0.997361	0.00263892	
0.3544	0.997359	0.00264134	
0.3545	0.997356	0.00264376	
0.3546	0.997354	0.00264619	
0.3547	0.997351	0.00264862	
0.3548	0.997349	0.00265104	
0.3549	0.997347	0.00265348	
0.355	0.997344	0.00265591	
0.3551	0.997342	0.00265834	
0.3552	0.997339	0.00266078	
0.3553	0.997337	0.00266322	
0.3554	0.997334	0.00266567	
0.3555	0.997332	0.00266811	
0.3556	0.997329	0.00267056	
0.3557	0.997327	0.00267301	
0.3558	0.997325	0.00267546	
0.3559	0.997322	0.00267791	
0.356	0.99732	0.00268037	
0.3561	0.997317	0.00268282	
0.3562	0.997315	0.00268529	
0.3563	0.997312	0.00268775	
0.3564	0.99731	0.00269021	
0.3565	0.997307	0.00269268	
0.3566	0.997305	0.00269515	
0.3567	0.997302	0.00269762	
0.3568	0.9973	0.00270009	
0.3569	0.997297	0.00270257	
0.357	0.997295	0.00270505	
0.3571	0.997292	0.00270753	
0.3572	0.99729	0.00271001	
0.3573	0.997288	0.0027125	
0.3574	0.997285	0.00271499	
0.3575	0.997283	0.00271748	
0.3576	0.99728	0.00271997	
0.3577	0.997278	0.00272246	
0.3578	0.997275	0.00272496	
0.3579	0.997273	0.00272746	
0.358	0.99727	0.00272996	
0.3581	0.997268	0.00273246	
0.3582	0.997265	0.00273497	
0.3583	0.997263	0.00273748	
0.3584	0.99726	0.00273999	
0.3585	0.997258	0.0027425	
0.3586	0.997255	0.00274501	
0.3587	0.997252	0.00274753	
0.3588	0.99725	0.00275005	
0.3589	0.997247	0.00275257	
0.359	0.997245	0.0027551	
0.3591	0.997242	0.00275762	
0.3592	0.99724	0.00276015	
0.3593	0.997237	0.00276268	
0.3594	0.997235	0.00276522	
0.3595	0.997232	0.00276775	
0.3596	0.99723	0.00277029	
0.3597	0.997227	0.00277283	
0.3598	0.997225	0.00277537	
0.3599	0.997222	0.00277792	
0.36	0.99722	0.00278046	
0.3601	0.997217	0.00278301	
0.3602	0.997214	0.00278557	
0.3603	0.997212	0.00278812	
0.3604	0.997209	0.00279068	
0.3605	0.997207	0.00279324	
0.3606	0.997204	0.0027958	
0.3607	0.997202	0.00279836	
0.3608	0.997199	0.00280093	
0.3609	0.997197	0.0028035	
0.361	0.997194	0.00280607	
0.3611	0.997191	0.00280864	
0.3612	0.997189	0.00281121	
0.3613	0.997186	0.00281379	
0.3614	0.997184	0.00281637	
0.3615	0.997181	0.00281895	
0.3616	0.997178	0.00282154	
0.3617	0.997176	0.00282413	
0.3618	0.997173	0.00282672	
0.3619	0.997171	0.00282931	
0.362	0.997168	0.0028319	
0.3621	0.997166	0.0028345	
0.3622	0.997163	0.0028371	
0.3623	0.99716	0.0028397	
0.3624	0.997158	0.0028423	
0.3625	0.997155	0.00284491	
0.3626	0.997152	0.00284752	
0.3627	0.99715	0.00285013	
0.3628	0.997147	0.00285274	
0.3629	0.997145	0.00285536	
0.363	0.997142	0.00285798	
0.3631	0.997139	0.0028606	
0.3632	0.997137	0.00286322	
0.3633	0.997134	0.00286585	
0.3634	0.997132	0.00286847	
0.3635	0.997129	0.0028711	
0.3636	0.997126	0.00287374	
0.3637	0.997124	0.00287637	
0.3638	0.997121	0.00287901	
0.3639	0.997118	0.00288165	
0.364	0.997116	0.00288429	
0.3641	0.997113	0.00288693	
0.3642	0.99711	0.00288958	
0.3643	0.997108	0.00289223	
0.3644	0.997105	0.00289488	
0.3645	0.997102	0.00289754	
0.3646	0.9971	0.00290019	
0.3647	0.997097	0.00290285	
0.3648	0.997094	0.00290551	
0.3649	0.997092	0.00290818	
0.365	0.997089	0.00291084	
0.3651	0.997086	0.00291351	
0.3652	0.997084	0.00291618	
0.3653	0.997081	0.00291886	
0.3654	0.997078	0.00292153	
0.3655	0.997076	0.00292421	
0.3656	0.997073	0.00292689	
0.3657	0.99707	0.00292958	
0.3658	0.997068	0.00293226	
0.3659	0.997065	0.00293495	
0.366	0.997062	0.00293764	
0.3661	0.99706	0.00294034	
0.3662	0.997057	0.00294303	
0.3663	0.997054	0.00294573	
0.3664	0.997052	0.00294843	
0.3665	0.997049	0.00295113	
0.3666	0.997046	0.00295384	
0.3667	0.997043	0.00295655	
0.3668	0.997041	0.00295926	
0.3669	0.997038	0.00296197	
0.367	0.997035	0.00296469	
0.3671	0.997033	0.00296741	
0.3672	0.99703	0.00297013	
0.3673	0.997027	0.00297285	
0.3674	0.997024	0.00297557	
0.3675	0.997022	0.0029783	
0.3676	0.997019	0.00298103	
0.3677	0.997016	0.00298377	
0.3678	0.997013	0.0029865	
0.3679	0.997011	0.00298924	
0.368	0.997008	0.00299198	
0.3681	0.997005	0.00299472	
0.3682	0.997003	0.00299747	
0.3683	0.997	0.00300022	
0.3684	0.996997	0.00300297	
0.3685	0.996994	0.00300572	
0.3686	0.996992	0.00300848	
0.3687	0.996989	0.00301123	
0.3688	0.996986	0.00301399	
0.3689	0.996983	0.00301676	
0.369	0.99698	0.00301952	
0.3691	0.996978	0.00302229	
0.3692	0.996975	0.00302506	
0.3693	0.996972	0.00302784	
0.3694	0.996969	0.00303061	
0.3695	0.996967	0.00303339	
0.3696	0.996964	0.00303617	
0.3697	0.996961	0.00303895	
0.3698	0.996958	0.00304174	
0.3699	0.996955	0.00304453	
0.37	0.996953	0.00304732	
0.3701	0.99695	0.00305011	
0.3702	0.996947	0.00305291	
0.3703	0.996944	0.00305571	
0.3704	0.996941	0.00305851	
0.3705	0.996939	0.00306131	
0.3706	0.996936	0.00306412	
0.3707	0.996933	0.00306693	
0.3708	0.99693	0.00306974	
0.3709	0.996927	0.00307255	
0.371	0.996925	0.00307537	
0.3711	0.996922	0.00307819	
0.3712	0.996919	0.00308101	
0.3713	0.996916	0.00308384	
0.3714	0.996913	0.00308666	
0.3715	0.996911	0.00308949	
0.3716	0.996908	0.00309232	
0.3717	0.996905	0.00309516	
0.3718	0.996902	0.003098	
0.3719	0.996899	0.00310084	
0.372	0.996896	0.00310368	
0.3721	0.996893	0.00310652	
0.3722	0.996891	0.00310937	
0.3723	0.996888	0.00311222	
0.3724	0.996885	0.00311507	
0.3725	0.996882	0.00311793	
0.3726	0.996879	0.00312079	
0.3727	0.996876	0.00312365	
0.3728	0.996873	0.00312651	
0.3729	0.996871	0.00312938	
0.373	0.996868	0.00313225	
0.3731	0.996865	0.00313512	
0.3732	0.996862	0.00313799	
0.3733	0.996859	0.00314087	
0.3734	0.996856	0.00314375	
0.3735	0.996853	0.00314663	
0.3736	0.99685	0.00314951	
0.3737	0.996848	0.0031524	
0.3738	0.996845	0.00315529	
0.3739	0.996842	0.00315818	
0.374	0.996839	0.00316108	
0.3741	0.996836	0.00316397	
0.3742	0.996833	0.00316687	
0.3743	0.99683	0.00316978	
0.3744	0.996827	0.00317268	
0.3745	0.996824	0.00317559	
0.3746	0.996821	0.0031785	
0.3747	0.996819	0.00318142	
0.3748	0.996816	0.00318433	
0.3749	0.996813	0.00318725	
0.375	0.99681	0.00319017	
0.3751	0.996807	0.0031931	
0.3752	0.996804	0.00319602	
0.3753	0.996801	0.00319895	
0.3754	0.996798	0.00320188	
0.3755	0.996795	0.00320482	
0.3756	0.996792	0.00320776	
0.3757	0.996789	0.0032107	
0.3758	0.996786	0.00321364	
0.3759	0.996783	0.00321659	
0.376	0.99678	0.00321953	
0.3761	0.996778	0.00322248	
0.3762	0.996775	0.00322544	
0.3763	0.996772	0.00322839	
0.3764	0.996769	0.00323135	
0.3765	0.996766	0.00323432	
0.3766	0.996763	0.00323728	
0.3767	0.99676	0.00324025	
0.3768	0.996757	0.00324322	
0.3769	0.996754	0.00324619	
0.377	0.996751	0.00324916	
0.3771	0.996748	0.00325214	
0.3772	0.996745	0.00325512	
0.3773	0.996742	0.00325811	
0.3774	0.996739	0.00326109	
0.3775	0.996736	0.00326408	
0.3776	0.996733	0.00326707	
0.3777	0.99673	0.00327007	
0.3778	0.996727	0.00327306	
0.3779	0.996724	0.00327606	
0.378	0.996721	0.00327907	
0.3781	0.996718	0.00328207	
0.3782	0.996715	0.00328508	
0.3783	0.996712	0.00328809	
0.3784	0.996709	0.00329111	
0.3785	0.996706	0.00329412	
0.3786	0.996703	0.00329714	
0.3787	0.9967	0.00330016	
0.3788	0.996697	0.00330319	
0.3789	0.996694	0.00330621	
0.379	0.996691	0.00330924	
0.3791	0.996688	0.00331228	
0.3792	0.996685	0.00331531	
0.3793	0.996682	0.00331835	
0.3794	0.996679	0.00332139	
0.3795	0.996676	0.00332444	
0.3796	0.996673	0.00332748	
0.3797	0.996669	0.00333053	
0.3798	0.996666	0.00333359	
0.3799	0.996663	0.00333664	
0.38	0.99666	0.0033397	
0.3801	0.996657	0.00334276	
0.3802	0.996654	0.00334582	
0.3803	0.996651	0.00334889	
0.3804	0.996648	0.00335196	
0.3805	0.996645	0.00335503	
0.3806	0.996642	0.0033581	
0.3807	0.996639	0.00336118	
0.3808	0.996636	0.00336426	
0.3809	0.996633	0.00336735	
0.381	0.99663	0.00337043	
0.3811	0.996626	0.00337352	
0.3812	0.996623	0.00337661	
0.3813	0.99662	0.00337971	
0.3814	0.996617	0.0033828	
0.3815	0.996614	0.0033859	
0.3816	0.996611	0.00338901	
0.3817	0.996608	0.00339211	
0.3818	0.996605	0.00339522	
0.3819	0.996602	0.00339833	
0.382	0.996599	0.00340145	
0.3821	0.996595	0.00340456	
0.3822	0.996592	0.00340768	
0.3823	0.996589	0.00341081	
0.3824	0.996586	0.00341393	
0.3825	0.996583	0.00341706	
0.3826	0.99658	0.00342019	
0.3827	0.996577	0.00342333	
0.3828	0.996574	0.00342646	
0.3829	0.99657	0.0034296	
0.383	0.996567	0.00343275	
0.3831	0.996564	0.00343589	
0.3832	0.996561	0.00343904	
0.3833	0.996558	0.00344219	
0.3834	0.996555	0.00344535	
0.3835	0.996551	0.0034485	
0.3836	0.996548	0.00345166	
0.3837	0.996545	0.00345483	
0.3838	0.996542	0.00345799	
0.3839	0.996539	0.00346116	
0.384	0.996536	0.00346433	
0.3841	0.996532	0.00346751	
0.3842	0.996529	0.00347069	
0.3843	0.996526	0.00347387	
0.3844	0.996523	0.00347705	
0.3845	0.99652	0.00348024	
0.3846	0.996517	0.00348342	
0.3847	0.996513	0.00348662	
0.3848	0.99651	0.00348981	
0.3849	0.996507	0.00349301	
0.385	0.996504	0.00349621	
0.3851	0.996501	0.00349941	
0.3852	0.996497	0.00350262	
0.3853	0.996494	0.00350583	
0.3854	0.996491	0.00350904	
0.3855	0.996488	0.00351226	
0.3856	0.996485	0.00351548	
0.3857	0.996481	0.0035187	
0.3858	0.996478	0.00352192	
0.3859	0.996475	0.00352515	
0.386	0.996472	0.00352838	
0.3861	0.996468	0.00353161	
0.3862	0.996465	0.00353485	
0.3863	0.996462	0.00353809	
0.3864	0.996459	0.00354133	
0.3865	0.996455	0.00354457	
0.3866	0.996452	0.00354782	
0.3867	0.996449	0.00355107	
0.3868	0.996446	0.00355433	
0.3869	0.996442	0.00355758	
0.387	0.996439	0.00356084	
0.3871	0.996436	0.0035641	
0.3872	0.996433	0.00356737	
0.3873	0.996429	0.00357064	
0.3874	0.996426	0.00357391	
0.3875	0.996423	0.00357718	
0.3876	0.99642	0.00358046	
0.3877	0.996416	0.00358374	
0.3878	0.996413	0.00358703	
0.3879	0.99641	0.00359031	
0.388	0.996406	0.0035936	
0.3881	0.996403	0.0035969	
0.3882	0.9964	0.00360019	
0.3883	0.996397	0.00360349	
0.3884	0.996393	0.00360679	
0.3885	0.99639	0.0036101	
0.3886	0.996387	0.0036134	
0.3887	0.996383	0.00361671	
0.3888	0.99638	0.00362003	
0.3889	0.996377	0.00362334	
0.389	0.996373	0.00362666	
0.3891	0.99637	0.00362999	
0.3892	0.996367	0.00363331	
0.3893	0.996363	0.00363664	
0.3894	0.99636	0.00363997	
0.3895	0.996357	0.00364331	
0.3896	0.996353	0.00364665	
0.3897	0.99635	0.00364999	
0.3898	0.996347	0.00365333	
0.3899	0.996343	0.00365668	
0.39	0.99634	0.00366003	
0.3901	0.996337	0.00366338	
0.3902	0.996333	0.00366674	
0.3903	0.99633	0.0036701	
0.3904	0.996327	0.00367346	
0.3905	0.996323	0.00367683	
0.3906	0.99632	0.00368019	
0.3907	0.996316	0.00368357	
0.3908	0.996313	0.00368694	
0.3909	0.99631	0.00369032	
0.391	0.996306	0.0036937	
0.3911	0.996303	0.00369708	
0.3912	0.9963	0.00370047	
0.3913	0.996296	0.00370386	
0.3914	0.996293	0.00370725	
0.3915	0.996289	0.00371065	
0.3916	0.996286	0.00371405	
0.3917	0.996283	0.00371745	
0.3918	0.996279	0.00372086	
0.3919	0.996276	0.00372427	
0.392	0.996272	0.00372768	
0.3921	0.996269	0.00373109	
0.3922	0.996265	0.00373451	
0.3923	0.996262	0.00373793	
0.3924	0.996259	0.00374136	
0.3925	0.996255	0.00374478	
0.3926	0.996252	0.00374821	
0.3927	0.996248	0.00375165	
0.3928	0.996245	0.00375508	
0.3929	0.996241	0.00375852	
0.393	0.996238	0.00376197	
0.3931	0.996235	0.00376541	
0.3932	0.996231	0.00376886	
0.3933	0.996228	0.00377232	
0.3934	0.996224	0.00377577	
0.3935	0.996221	0.00377923	
0.3936	0.996217	0.00378269	
0.3937	0.996214	0.00378616	
0.3938	0.99621	0.00378963	
0.3939	0.996207	0.0037931	
0.394	0.996203	0.00379657	
0.3941	0.9962	0.00380005	
0.3942	0.996196	0.00380353	
0.3943	0.996193	0.00380701	
0.3944	0.996189	0.0038105	
0.3945	0.996186	0.00381399	
0.3946	0.996183	0.00381749	
0.3947	0.996179	0.00382098	
0.3948	0.996176	0.00382448	
0.3949	0.996172	0.00382799	
0.395	0.996169	0.00383149	
0.3951	0.996165	0.003835	
0.3952	0.996161	0.00383852	
0.3953	0.996158	0.00384203	
0.3954	0.996154	0.00384555	
0.3955	0.996151	0.00384907	
0.3956	0.996147	0.0038526	
0.3957	0.996144	0.00385613	
0.3958	0.99614	0.00385966	
0.3959	0.996137	0.0038632	
0.396	0.996133	0.00386673	
0.3961	0.99613	0.00387028	
0.3962	0.996126	0.00387382	
0.3963	0.996123	0.00387737	
0.3964	0.996119	0.00388092	
0.3965	0.996116	0.00388448	
0.3966	0.996112	0.00388803	
0.3967	0.996108	0.0038916	
0.3968	0.996105	0.00389516	
0.3969	0.996101	0.00389873	
0.397	0.996098	0.0039023	
0.3971	0.996094	0.00390587	
0.3972	0.996091	0.00390945	
0.3973	0.996087	0.00391303	
0.3974	0.996083	0.00391662	
0.3975	0.99608	0.0039202	
0.3976	0.996076	0.00392379	
0.3977	0.996073	0.00392739	
0.3978	0.996069	0.00393099	
0.3979	0.996065	0.00393459	
0.398	0.996062	0.00393819	
0.3981	0.996058	0.0039418	
0.3982	0.996055	0.00394541	
0.3983	0.996051	0.00394902	
0.3984	0.996047	0.00395264	
0.3985	0.996044	0.00395626	
0.3986	0.99604	0.00395988	
0.3987	0.996036	0.00396351	
0.3988	0.996033	0.00396714	
0.3989	0.996029	0.00397077	
0.399	0.996026	0.00397441	
0.3991	0.996022	0.00397805	
0.3992	0.996018	0.00398169	
0.3993	0.996015	0.00398534	
0.3994	0.996011	0.00398899	
0.3995	0.996007	0.00399264	
0.3996	0.996004	0.0039963	
0.3997	0.996	0.00399996	
0.3998	0.995996	0.00400362	
0.3999	0.995993	0.00400729	
0.4	0.995989	0.00401096	
0.4001	0.995985	0.00401463	
0.4002	0.995982	0.00401831	
0.4003	0.995978	0.00402199	
0.4004	0.995974	0.00402567	
0.4005	0.995971	0.00402936	
0.4006	0.995967	0.00403305	
0.4007	0.995963	0.00403674	
0.4008	0.99596	0.00404044	
0.4009	0.995956	0.00404414	
0.401	0.995952	0.00404784	
0.4011	0.995948	0.00405155	
0.4012	0.995945	0.00405526	
0.4013	0.995941	0.00405898	
0.4014	0.995937	0.00406269	
0.4015	0.995934	0.00406641	
0.4016	0.99593	0.00407014	
0.4017	0.995926	0.00407387	
0.4018	0.995922	0.0040776	
0.4019	0.995919	0.00408133	
0.402	0.995915	0.00408507	
0.4021	0.995911	0.00408881	
0.4022	0.995907	0.00409255	
0.4023	0.995904	0.0040963	
0.4024	0.9959	0.00410005	
0.4025	0.995896	0.00410381	
0.4026	0.995892	0.00410757	
0.4027	0.995889	0.00411133	
0.4028	0.995885	0.00411509	
0.4029	0.995881	0.00411886	
0.403	0.995877	0.00412263	
0.4031	0.995874	0.00412641	
0.4032	0.99587	0.00413019	
0.4033	0.995866	0.00413397	
0.4034	0.995862	0.00413775	
0.4035	0.995858	0.00414154	
0.4036	0.995855	0.00414534	
0.4037	0.995851	0.00414913	
0.4038	0.995847	0.00415293	
0.4039	0.995843	0.00415673	
0.404	0.995839	0.00416054	
0.4041	0.995836	0.00416435	
0.4042	0.995832	0.00416816	
0.4043	0.995828	0.00417198	
0.4044	0.995824	0.0041758	
0.4045	0.99582	0.00417962	
0.4046	0.995817	0.00418345	
0.4047	0.995813	0.00418728	
0.4048	0.995809	0.00419112	
0.4049	0.995805	0.00419495	
0.405	0.995801	0.0041988	
0.4051	0.995797	0.00420264	
0.4052	0.995794	0.00420649	
0.4053	0.99579	0.00421034	
0.4054	0.995786	0.0042142	
0.4055	0.995782	0.00421805	
0.4056	0.995778	0.00422192	
0.4057	0.995774	0.00422578	
0.4058	0.99577	0.00422965	
0.4059	0.995766	0.00423352	
0.406	0.995763	0.0042374	
0.4061	0.995759	0.00424128	
0.4062	0.995755	0.00424516	
0.4063	0.995751	0.00424905	
0.4064	0.995747	0.00425294	
0.4065	0.995743	0.00425684	
0.4066	0.995739	0.00426073	
0.4067	0.995735	0.00426463	
0.4068	0.995731	0.00426854	
0.4069	0.995728	0.00427245	
0.407	0.995724	0.00427636	
0.4071	0.99572	0.00428028	
0.4072	0.995716	0.00428419	
0.4073	0.995712	0.00428812	
0.4074	0.995708	0.00429204	
0.4075	0.995704	0.00429597	
0.4076	0.9957	0.00429991	
0.4077	0.995696	0.00430384	
0.4078	0.995692	0.00430778	
0.4079	0.995688	0.00431173	
0.408	0.995684	0.00431568	
0.4081	0.99568	0.00431963	
0.4082	0.995676	0.00432358	
0.4083	0.995672	0.00432754	
0.4084	0.995668	0.0043315	
0.4085	0.995665	0.00433547	
0.4086	0.995661	0.00433944	
0.4087	0.995657	0.00434341	
0.4088	0.995653	0.00434739	
0.4089	0.995649	0.00435137	
0.409	0.995645	0.00435535	
0.4091	0.995641	0.00435934	
0.4092	0.995637	0.00436333	
0.4093	0.995633	0.00436732	
0.4094	0.995629	0.00437132	
0.4095	0.995625	0.00437532	
0.4096	0.995621	0.00437933	
0.4097	0.995617	0.00438334	
0.4098	0.995613	0.00438735	
0.4099	0.995609	0.00439137	
0.41	0.995605	0.00439539	
0.4101	0.995601	0.00439941	
0.4102	0.995597	0.00440344	
0.4103	0.995593	0.00440747	
0.4104	0.995588	0.00441151	
0.4105	0.995584	0.00441555	
0.4106	0.99558	0.00441959	
0.4107	0.995576	0.00442363	
0.4108	0.995572	0.00442768	
0.4109	0.995568	0.00443174	
0.411	0.995564	0.00443579	
0.4111	0.99556	0.00443985	
0.4112	0.995556	0.00444392	
0.4113	0.995552	0.00444799	
0.4114	0.995548	0.00445206	
0.4115	0.995544	0.00445614	
0.4116	0.99554	0.00446021	
0.4117	0.995536	0.0044643	
0.4118	0.995532	0.00446838	
0.4119	0.995528	0.00447247	
0.412	0.995523	0.00447657	
0.4121	0.995519	0.00448067	
0.4122	0.995515	0.00448477	
0.4123	0.995511	0.00448887	
0.4124	0.995507	0.00449298	
0.4125	0.995503	0.0044971	
0.4126	0.995499	0.00450121	
0.4127	0.995495	0.00450533	
0.4128	0.995491	0.00450946	
0.4129	0.995486	0.00451359	
0.413	0.995482	0.00451772	
0.4131	0.995478	0.00452185	
0.4132	0.995474	0.00452599	
0.4133	0.99547	0.00453013	
0.4134	0.995466	0.00453428	
0.4135	0.995462	0.00453843	
0.4136	0.995457	0.00454259	
0.4137	0.995453	0.00454674	
0.4138	0.995449	0.00455091	
0.4139	0.995445	0.00455507	
0.414	0.995441	0.00455924	
0.4141	0.995437	0.00456341	
0.4142	0.995432	0.00456759	
0.4143	0.995428	0.00457177	
0.4144	0.995424	0.00457596	
0.4145	0.99542	0.00458015	
0.4146	0.995416	0.00458434	
0.4147	0.995411	0.00458853	
0.4148	0.995407	0.00459273	
0.4149	0.995403	0.00459694	
0.415	0.995399	0.00460115	
0.4151	0.995395	0.00460536	
0.4152	0.99539	0.00460957	
0.4153	0.995386	0.00461379	
0.4154	0.995382	0.00461801	
0.4155	0.995378	0.00462224	
0.4156	0.995374	0.00462647	
0.4157	0.995369	0.00463071	
0.4158	0.995365	0.00463494	
0.4159	0.995361	0.00463919	
0.416	0.995357	0.00464343	
0.4161	0.995352	0.00464768	
0.4162	0.995348	0.00465194	
0.4163	0.995344	0.00465619	
0.4164	0.99534	0.00466046	
0.4165	0.995335	0.00466472	
0.4166	0.995331	0.00466899	
0.4167	0.995327	0.00467326	
0.4168	0.995322	0.00467754	
0.4169	0.995318	0.00468182	
0.417	0.995314	0.00468611	
0.4171	0.99531	0.0046904	
0.4172	0.995305	0.00469469	
0.4173	0.995301	0.00469899	
0.4174	0.995297	0.00470329	
0.4175	0.995292	0.00470759	
0.4176	0.995288	0.0047119	
0.4177	0.995284	0.00471621	
0.4178	0.995279	0.00472053	
0.4179	0.995275	0.00472485	
0.418	0.995271	0.00472917	
0.4181	0.995266	0.0047335	
0.4182	0.995262	0.00473783	
0.4183	0.995258	0.00474217	
0.4184	0.995253	0.00474651	
0.4185	0.995249	0.00475085	
0.4186	0.995245	0.0047552	
0.4187	0.99524	0.00475955	
0.4188	0.995236	0.00476391	
0.4189	0.995232	0.00476827	
0.419	0.995227	0.00477263	
0.4191	0.995223	0.004777	
0.4192	0.995219	0.00478137	
0.4193	0.995214	0.00478575	
0.4194	0.99521	0.00479013	
0.4195	0.995205	0.00479451	
0.4196	0.995201	0.0047989	
0.4197	0.995197	0.00480329	
0.4198	0.995192	0.00480768	
0.4199	0.995188	0.00481208	
0.42	0.995184	0.00481649	
0.4201	0.995179	0.00482089	
0.4202	0.995175	0.00482531	
0.4203	0.99517	0.00482972	
0.4204	0.995166	0.00483414	
0.4205	0.995161	0.00483857	
0.4206	0.995157	0.00484299	
0.4207	0.995153	0.00484742	
0.4208	0.995148	0.00485186	
0.4209	0.995144	0.0048563	
0.421	0.995139	0.00486074	
0.4211	0.995135	0.00486519	
0.4212	0.99513	0.00486964	
0.4213	0.995126	0.0048741	
0.4214	0.995121	0.00487856	
0.4215	0.995117	0.00488302	
0.4216	0.995113	0.00488749	
0.4217	0.995108	0.00489196	
0.4218	0.995104	0.00489644	
0.4219	0.995099	0.00490092	
0.422	0.995095	0.00490541	
0.4221	0.99509	0.00490989	
0.4222	0.995086	0.00491439	
0.4223	0.995081	0.00491888	
0.4224	0.995077	0.00492338	
0.4225	0.995072	0.00492789	
0.4226	0.995068	0.0049324	
0.4227	0.995063	0.00493691	
0.4228	0.995059	0.00494143	
0.4229	0.995054	0.00494595	
0.423	0.99505	0.00495048	
0.4231	0.995045	0.00495501	
0.4232	0.99504	0.00495954	
0.4233	0.995036	0.00496408	
0.4234	0.995031	0.00496862	
0.4235	0.995027	0.00497317	
0.4236	0.995022	0.00497772	
0.4237	0.995018	0.00498227	
0.4238	0.995013	0.00498683	
0.4239	0.995009	0.00499139	
0.424	0.995004	0.00499596	
0.4241	0.994999	0.00500053	
0.4242	0.994995	0.0050051	
0.4243	0.99499	0.00500968	
0.4244	0.994986	0.00501427	
0.4245	0.994981	0.00501885	
0.4246	0.994977	0.00502345	
0.4247	0.994972	0.00502804	
0.4248	0.994967	0.00503264	
0.4249	0.994963	0.00503725	
0.425	0.994958	0.00504186	
0.4251	0.994954	0.00504647	
0.4252	0.994949	0.00505109	
0.4253	0.994944	0.00505571	
0.4254	0.99494	0.00506033	
0.4255	0.994935	0.00506496	
0.4256	0.99493	0.0050696	
0.4257	0.994926	0.00507423	
0.4258	0.994921	0.00507888	
0.4259	0.994916	0.00508352	
0.426	0.994912	0.00508817	
0.4261	0.994907	0.00509283	
0.4262	0.994903	0.00509749	
0.4263	0.994898	0.00510215	
0.4264	0.994893	0.00510682	
0.4265	0.994889	0.00511149	
0.4266	0.994884	0.00511617	
0.4267	0.994879	0.00512085	
0.4268	0.994874	0.00512553	
0.4269	0.99487	0.00513022	
0.427	0.994865	0.00513491	
0.4271	0.99486	0.00513961	
0.4272	0.994856	0.00514431	
0.4273	0.994851	0.00514902	
0.4274	0.994846	0.00515373	
0.4275	0.994842	0.00515844	
0.4276	0.994837	0.00516316	
0.4277	0.994832	0.00516789	
0.4278	0.994827	0.00517261	
0.4279	0.994823	0.00517735	
0.428	0.994818	0.00518208	
0.4281	0.994813	0.00518682	
0.4282	0.994808	0.00519157	
0.4283	0.994804	0.00519632	
0.4284	0.994799	0.00520107	
0.4285	0.994794	0.00520583	
