 x1	  y1
0.804145	 0.00790056
0.802127	 0.00779692
0.800109	 0.00769389
0.79809	 0.00759147
0.796072	 0.0074897
0.794053	 0.0073886
0.792035	 0.00728817
0.790016	 0.00718846
0.787997	 0.00708946
0.785978	 0.00699119
0.783959	 0.00689368
0.78194	 0.00679694
0.779921	 0.00670098
0.777903	 0.00660581
0.775884	 0.00651145
0.773865	 0.00641791
0.771847	 0.0063252
0.769829	 0.00623333
0.767811	 0.00614231
0.765793	 0.00605215
0.763776	 0.00596286
0.761759	 0.00587445
0.759742	 0.00578692
0.757726	 0.00570027
0.75571	 0.00561452
0.753695	 0.00552968
0.751679	 0.00544573
0.749665	 0.00536269
0.747651	 0.00528057
0.745637	 0.00519935
0.743625	 0.00511906
0.741612	 0.00503968
0.739601	 0.00496122
0.73759	 0.00488368
0.735579	 0.00480706
0.73357	 0.00473135
0.731561	 0.00465657
0.729553	 0.00458271
0.727546	 0.00450976
0.725539	 0.00443773
0.723534	 0.00436661
0.721529	 0.0042964
0.719525	 0.00422709
0.717522	 0.00415869
0.715521	 0.00409119
0.71352	 0.00402459
0.71152	 0.00395887
0.709521	 0.00389404
0.707524	 0.0038301
0.705527	 0.00376703
0.703532	 0.00370483
0.701538	 0.0036435
0.699545	 0.00358303
0.697553	 0.00352342
0.695563	 0.00346465
0.693574	 0.00340673
0.691586	 0.00334964
0.689599	 0.00329338
0.687614	 0.00323794
0.685631	 0.00318331
0.683649	 0.00312949
0.681668	 0.00307648
0.679689	 0.00302425
0.677711	 0.00297282
0.675735	 0.00292216
0.67376	 0.00287227
0.671787	 0.00282314
0.669816	 0.00277477
0.667846	 0.00272714
0.665878	 0.00268025
0.663912	 0.0026341
0.661948	 0.00258866
0.659985	 0.00254394
0.658024	 0.00249993
0.656065	 0.00245661
0.654108	 0.00241399
0.652153	 0.00237204
0.6502	 0.00233077
0.648248	 0.00229017
0.646299	 0.00225022
0.644352	 0.00221092
0.642407	 0.00217226
0.640463	 0.00213424
0.638522	 0.00209683
0.636583	 0.00206005
0.634647	 0.00202387
0.632712	 0.00198829
0.63078	 0.0019533
0.62885	 0.0019189
0.626922	 0.00188507
0.624996	 0.00185181
0.623073	 0.00181911
0.621152	 0.00178696
0.619234	 0.00175535
0.617318	 0.00172428
0.615404	 0.00169374
0.613493	 0.00166372
0.611585	 0.00163421
0.609679	 0.00160521
0.607775	 0.0015767
0.605875	 0.00154869
0.603976	 0.00152115
0.602081	 0.0014941
0.600188	 0.00146751
0.598298	 0.00144138
0.59641	 0.00141571
0.594526	 0.00139049
0.592644	 0.0013657
0.590765	 0.00134135
0.588889	 0.00131743
0.587015	 0.00129392
0.585145	 0.00127083
0.583277	 0.00124814
