 x1	  y1
0.0124	 0.00104976
0.0125	 0.00105073
0.0126	 0.00105169
0.0127	 0.00105266
0.0128	 0.00105363
0.0129	 0.0010546
0.013	 0.00105557
0.0131	 0.00105654
0.0132	 0.00105751
0.0133	 0.00105848
0.0134	 0.00105945
0.0135	 0.00106043
0.0136	 0.0010614
0.0137	 0.00106238
0.0138	 0.00106336
0.0139	 0.00106433
0.014	 0.00106531
0.0141	 0.00106629
0.0142	 0.00106727
0.0143	 0.00106825
0.0144	 0.00106923
0.0145	 0.00107022
0.0146	 0.0010712
0.0147	 0.00107219
0.0148	 0.00107317
0.0149	 0.00107416
0.015	 0.00107515
0.0151	 0.00107613
0.0152	 0.00107712
0.0153	 0.00107811
0.0154	 0.00107911
0.0155	 0.0010801
0.0156	 0.00108109
0.0157	 0.00108208
0.0158	 0.00108308
0.0159	 0.00108407
0.016	 0.00108507
0.0161	 0.00108607
0.0162	 0.00108707
0.0163	 0.00108807
0.0164	 0.00108907
0.0165	 0.00109007
0.0166	 0.00109107
0.0167	 0.00109207
0.0168	 0.00109308
0.0169	 0.00109408
0.017	 0.00109509
0.0171	 0.00109609
0.0172	 0.0010971
0.0173	 0.00109811
0.0174	 0.00109912
0.0175	 0.00110013
0.0176	 0.00110114
0.0177	 0.00110215
0.0178	 0.00110317
0.0179	 0.00110418
0.018	 0.0011052
0.0181	 0.00110621
0.0182	 0.00110723
0.0183	 0.00110825
0.0184	 0.00110927
0.0185	 0.00111029
0.0186	 0.00111131
0.0187	 0.00111233
0.0188	 0.00111335
0.0189	 0.00111437
0.019	 0.0011154
0.0191	 0.00111642
0.0192	 0.00111745
0.0193	 0.00111848
0.0194	 0.00111951
0.0195	 0.00112054
0.0196	 0.00112157
0.0197	 0.0011226
0.0198	 0.00112363
0.0199	 0.00112466
0.02	 0.0011257
0.0201	 0.00112673
0.0202	 0.00112777
0.0203	 0.0011288
0.0204	 0.00112984
0.0205	 0.00113088
0.0206	 0.00113192
0.0207	 0.00113296
0.0208	 0.001134
0.0209	 0.00113504
0.021	 0.00113609
0.0211	 0.00113713
0.0212	 0.00113818
0.0213	 0.00113922
0.0214	 0.00114027
0.0215	 0.00114132
0.0216	 0.00114237
0.0217	 0.00114342
0.0218	 0.00114447
0.0219	 0.00114552
0.022	 0.00114657
0.0221	 0.00114763
0.0222	 0.00114868
0.0223	 0.00114974
0.0224	 0.0011508
0.0225	 0.00115185
0.0226	 0.00115291
0.0227	 0.00115397
0.0228	 0.00115503
0.0229	 0.0011561
0.023	 0.00115716
0.0231	 0.00115822
0.0232	 0.00115929
0.0233	 0.00116035
0.0234	 0.00116142
0.0235	 0.00116249
0.0236	 0.00116356
0.0237	 0.00116463
0.0238	 0.0011657
0.0239	 0.00116677
0.024	 0.00116784
0.0241	 0.00116891
0.0242	 0.00116999
0.0243	 0.00117106
0.0244	 0.00117214
0.0245	 0.00117322
0.0246	 0.0011743
0.0247	 0.00117538
0.0248	 0.00117646
0.0249	 0.00117754
0.025	 0.00117862
0.0251	 0.00117971
0.0252	 0.00118079
0.0253	 0.00118188
0.0254	 0.00118296
0.0255	 0.00118405
0.0256	 0.00118514
0.0257	 0.00118623
0.0258	 0.00118732
0.0259	 0.00118841
0.026	 0.0011895
0.0261	 0.0011906
0.0262	 0.00119169
0.0263	 0.00119279
0.0264	 0.00119388
0.0265	 0.00119498
0.0266	 0.00119608
0.0267	 0.00119718
0.0268	 0.00119828
0.0269	 0.00119938
0.027	 0.00120048
0.0271	 0.00120159
0.0272	 0.00120269
0.0273	 0.0012038
0.0274	 0.0012049
0.0275	 0.00120601
0.0276	 0.00120712
0.0277	 0.00120823
0.0278	 0.00120934
0.0279	 0.00121045
0.028	 0.00121156
0.0281	 0.00121268
0.0282	 0.00121379
0.0283	 0.00121491
0.0284	 0.00121603
0.0285	 0.00121714
0.0286	 0.00121826
0.0287	 0.00121938
0.0288	 0.0012205
0.0289	 0.00122162
0.029	 0.00122275
0.0291	 0.00122387
0.0292	 0.001225
0.0293	 0.00122612
0.0294	 0.00122725
0.0295	 0.00122838
